review_id,building_id,building_name,building_type,ward,address_street,city,latitude,longitude,building_levels,rating,sentiment,review_title,review_text,review_source
REV-00111,way/304987504,St. Antony's Church,yes,,Chittoor Road,Ernakulam,10.0224877,76.2745408,,4,positive,Useful and accessible,"St. Antony's Church (yes) in Chittoor Road, Ernakulam. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-00112,way/305211593,കലൂർ ചന്ത,yes,,,Kochi,9.9979097,76.2964041,,5,positive,Nice building and surroundings,കലൂർ ചന്ത (yes) in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-00113,way/309681425,"St. Marys Higher Secondary School, Vallarpadam",school,,Vallarpadam,"Mulavukadu, Eranakulam",9.9898811,76.249625,,2,negative,Could be maintained better,"St. Marys Higher Secondary School, Vallarpadam (school) in Vallarpadam, Mulavukadu, Eranakulam. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00114,way/330379155,Bharatiya Vidya Bhavan,office,,,Kochi,9.9721658,76.2826333,,3,neutral,Mixed impression,Bharatiya Vidya Bhavan (office building) in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-00115,way/331967905,Boat Jetty Telephone Exchange,industrial,,,Ernakulam,9.9731433,76.2798967,,5,positive,Nice building and surroundings,"Boat Jetty Telephone Exchange (industrial building) in Ernakulam. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-00116,way/332273431,Type V,apartments,,NPOL Residential Area,Kochi,10.024205,76.3264268,,1,negative,Needs some improvement,"Type V (apartment building) in NPOL Residential Area, Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-00117,way/332274400,Type V,apartments,,NPOL Residential Area,Kochi,10.0242614,76.3268801,,4,positive,Useful and accessible,"Type V (apartment building) in NPOL Residential Area, Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-00118,way/335312334,Type IV,house,,NPOL Residential area,Kochi,10.0250618,76.3262383,,3,neutral,Mixed impression,"Type IV (residential house) in NPOL Residential area, Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-00119,way/346153432,"St. Albert's Lower Primary School, Eranakulam",school,,Eranakulam,Eranakulam,9.9847062,76.2787948,,1,negative,Needs some improvement,"St. Albert's Lower Primary School, Eranakulam (school) in Eranakulam, Eranakulam. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-00120,way/346153434,Unnamed building,yes,,,Kochi,9.9832653,76.2774159,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-00121,way/346153436,Unnamed building,yes,,,Kochi,9.9843198,76.2773927,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00122,way/346153438,Unnamed building,yes,,,Kochi,9.98323,76.2791035,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-00123,way/346153440,Unnamed building,yes,,,Kochi,9.9823561,76.2772626,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-00124,way/346153442,Unnamed building,yes,,,Kochi,9.9841328,76.2797877,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00125,way/346153443,Unnamed building,yes,,,Kochi,9.9836943,76.277616,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-00126,way/346153445,"St. Mary's Convent Girls Higher Secondary School, Eranakulam",school,,Eranakulam,Eranakulam,9.9827248,76.2781022,,5,positive,Nice building and surroundings,"St. Mary's Convent Girls Higher Secondary School, Eranakulam (school) in Eranakulam, Eranakulam. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-00127,way/346153447,"St. Albert'sHigher Secondary School, Eranakulam",school,,Eranakulam,Eranakulam,9.9843141,76.2790011,,2,negative,Could be maintained better,"St. Albert'sHigher Secondary School, Eranakulam (school) in Eranakulam, Eranakulam. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00128,way/346153449,Unnamed building,yes,,,Kochi,9.9828731,76.2774691,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-00129,way/346153453,Unnamed building,yes,,,Kochi,9.9834234,76.2788371,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00130,way/346153455,Unnamed building,yes,,,Kochi,9.9849307,76.280134,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00131,way/346153457,Unnamed building,yes,,,Kochi,9.9828347,76.2777611,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-00132,way/346153459,Unnamed building,yes,,,Kochi,9.9827652,76.2786091,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-00133,way/346153460,Unnamed building,yes,,,Kochi,9.9824989,76.2772991,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-00134,way/346153462,Unnamed building,yes,,,Kochi,9.9816821,76.2774914,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-00135,way/346153464,Unnamed building,yes,,,Kochi,9.9847095,76.279651,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00136,way/346153466,Unnamed building,yes,,,Kochi,9.984244,76.2771628,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00137,way/346153467,Unnamed building,yes,,,Kochi,9.9842651,76.277793,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00138,way/346153469,Unnamed building,yes,,,Kochi,9.9841423,76.277417,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-00139,way/346153471,Unnamed building,yes,,,Kochi,9.9834063,76.2776607,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-00140,way/346153475,Unnamed building,retail,,,Kochi,9.9835492,76.2775163,,4,positive,Useful and accessible,"retail building in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
